Date Time,p (mbar),Tpot (K),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg),rain (mm),raining (s),SWDR (W/m²),PAR (µmol/m²/s),max. PAR (µmol/m²/s),CO2 (ppm),T (K),Tdew (K),Tlog (K),Rain Rate (mm/h),Is Rain,Rain Type
2024-03-30 00:00:00,974.2711111111112,282.6744444444445,96.85277777777777,10.343333333333334,9.995833333333334,0.3466666666666667,6.406666666666666,10.26,1204.9691666666668,0.7316666666666667,1.2908333333333333,170.36666666666667,0.0,0.0,0.0,0.06194444444444444,0.13166666666666668,468.3305555555556,280.5752777777777,280.09777777777776,291.7463888888889,0.0,No,No Rain
2024-03-30 06:00:00,973.3405555555556,287.7336111111111,72.81972222222223,15.201666666666666,9.809722222222222,5.393055555555556,6.291944444444444,10.0775,1183.4558333333334,1.6366666666666667,2.682777777777778,188.56666666666666,0.0,0.0,275.92555555555555,519.5038888888889,568.5777777777778,452.71944444444443,285.5180555555555,279.8252777777777,294.2872222222222,0.0,No,No Rain
2024-03-30 12:00:00,971.8036111111111,297.28666666666663,28.497500000000002,26.06361111111111,7.385833333333333,18.677777777777777,4.740555555555556,7.6000000000000005,1144.8255555555556,1.9044444444444446,2.9594444444444448,188.48305555555555,0.0,3.611111111111111,169.82611111111112,326.2775,369.49583333333334,424.7888888888889,294.8644444444444,275.75666666666666,303.97416666666663,0.0,No,No Rain
2024-03-30 18:00:00,972.4713888888889,291.2113888888889,52.55722222222222,17.99,9.336666666666666,8.652222222222223,5.993055555555555,9.601111111111111,1168.4197222222222,1.083611111111111,1.9400000000000002,188.28611111111113,0.0,0.0,0.5191666666666666,1.7111111111111112,2.1402777777777775,443.27777777777777,288.8955555555555,279.09444444444443,298.53694444444443,0.0,No,No Rain
2024-03-31 00:00:00,973.3916666666667,284.9786111111111,79.31888888888889,12.04638888888889,9.487777777777778,2.557777777777778,6.085555555555555,9.747222222222222,1194.71,0.7297222222222222,1.2708333333333333,170.45999999999998,0.0,0.0,0.0,0.03916666666666666,0.05333333333333333,468.31944444444446,282.7883333333333,279.3447222222222,293.52777777777777,0.0,No,No Rain
2024-03-31 06:00:00,973.365,287.2638888888889,73.59916666666668,14.184999999999999,10.163333333333334,4.02,6.520555555555556,10.441944444444445,1184.9683333333332,1.5141666666666667,2.566388888888889,122.0963888888889,0.0,0.0,278.3233333333333,533.5019444444445,599.7361111111111,464.01944444444445,285.0541666666666,280.3258333333333,295.88527777777773,0.0,No,No Rain
2024-03-31 12:00:00,971.9572222222222,293.1022222222222,55.94861111111111,20.179444444444446,11.229166666666666,8.95111111111111,7.217499999999999,11.551944444444445,1159.5733333333333,2.165,3.5438888888888886,96.51888888888888,0.0,0.0,360.34527777777777,697.24,842.2377777777779,431.71944444444443,290.7272222222222,281.7966666666666,302.1644444444444,0.0,No,No Rain
2024-03-31 18:00:00,971.4083333333333,289.8725,75.06472222222222,16.415000000000003,12.227222222222222,4.1875,7.867222222222223,12.586944444444445,1171.5652777777777,1.5391666666666668,2.33,68.7525,0.0,0.0,2.5541666666666667,5.880277777777778,7.536666666666666,438.48333333333335,287.4772222222222,283.0675,296.8536111111111,0.0,No,No Rain
2024-04-01 00:00:00,968.8302777777777,284.3288888888889,97.05277777777778,11.223333333333334,10.866111111111111,0.3575,7.005833333333333,11.215555555555556,1192.749722222222,0.7038888888888889,1.3633333333333333,151.5286111111111,0.0,0.0,0.0044444444444444444,0.059444444444444446,0.12444444444444445,477.3888888888889,281.7655555555555,281.3122222222222,292.58416666666665,0.0,No,No Rain
2024-04-01 06:00:00,966.4408333333334,286.65555555555557,87.70138888888889,13.0275,11.229722222222222,1.7983333333333331,7.259166666666666,11.62,1180.8638888888888,0.8875,1.721111111111111,125.36250000000001,0.0,0.0,149.87916666666666,307.14,454.79833333333335,485.05555555555554,283.87055555555554,281.7991666666666,293.7447222222222,0.0,No,No Rain
